"Clip.ID"	"Tags"
"ACP000fkav"	""
"ACP000fkb2"	""
"ACP000fkb3"	""
"ACP000fkb4"	""
"ACP000fkb5"	""
"ACP000fkb6"	""
"ACP000fkb7"	""
"ACP000fkb8"	""
"ACP000fkb9"	""
"ACP000fkba"	""
"ACP000fkbb"	""
"ACP000fkbc"	""
"ACP000fkbd"	""
"ACP000fkbe"	""
"ACP000fkbf"	""
"ACP000fkbg"	""
"ACP000fkbh"	""
"ACP000fkbi"	""
"ACP000fkbj"	""
"ACP000fkbk"	""
"ACP000fkbl"	""
"ACP000fkbm"	""
"ACP000fkbn"	""
"ACP000fkbo"	"agedviolet:1;small_grey_duiker:1"
"ACP000fkbp"	""
"ACP000fkbq"	""
"ACP000fkbr"	""
"ACP000fkbs"	"agedviolet:1;small_grey_duiker:1"
"ACP000fkbt"	""
"ACP000fkbu"	""
"ACP000fkbv"	""
"ACP000fkbw"	""
"ACP000fkbx"	""
"ACP000fkc0"	""
"ACP000fkc2"	""
"ACP000fkc4"	""
"ACP000fkc5"	""
"ACP000fkc6"	""
"ACP000fkc7"	""
"ACP000fkc8"	""
"ACP000fkc9"	""
"ACP000fkce"	""
"ACP000fkcf"	""
"ACP000fkcg"	""
"ACP000fkch"	""
"ACP000fkci"	""
"ACP000fkcj"	"agedviolet:1;brookes_duiker:1"
"ACP000fkck"	""
"ACP000fkcl"	""
"ACP000fkcm"	"agedviolet:1;brookes_duiker:1"
"ACP000fkcn"	""
"ACP000fkco"	""
"ACP000fkcp"	""
"ACP000fkcq"	""
"ACP000fkcr"	""
"ACP000fkcs"	"agedviolet:1;small_grey_duiker:1"
"ACP000fkct"	""
"ACP000fkcu"	""
"ACP000fkcv"	""
"ACP000fkcx"	""
"ACP000fkcz"	""
"ACP000fkd0"	""
"ACP000fkd2"	""
"ACP000fkd4"	""
"ACP000fkd5"	""
"ACP000fkd6"	""
"ACP000fkd7"	""
"ACP000fkd8"	""
"ACP000fkd9"	""
"ACP000fkda"	""
"ACP000fkdb"	""
"ACP000fkdc"	""
"ACP000fkdd"	""
"ACP000fkde"	""
"ACP000fkdf"	""
"ACP000fkdg"	""
"ACP000fkdh"	""
"ACP000fkdi"	"agedviolet:1;small_grey_duiker:1"
"ACP000fkdj"	""
"ACP000fkdk"	""
"ACP000fkdl"	"agedviolet:1;small_grey_duiker:1"
"ACP000fkdm"	""
"ACP000fkdn"	""
"ACP000fkdo"	""
"ACP000fkdp"	"agedviolet:1;small_grey_duiker:1"
"ACP000fkdq"	""
"ACP000fkdr"	""
"ACP000fkds"	""
"ACP000fkdt"	""
"ACP000fkdx"	""
"ACP000fkdz"	""
"ACP000fke0"	""
"ACP000fke1"	""
"ACP000fke6"	""
"ACP000fke7"	""
"ACP000fke8"	""
"ACP000fke9"	""
"ACP000fkea"	""
"ACP000fkeb"	""
"ACP000fkec"	""
"ACP000fked"	""
"ACP000fkem"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000fken"	""
"ACP000fkeo"	"sooty:1;agedviolet:1;mangabey:1"
"ACP000fkep"	""
"ACP000fkeq"	""
"ACP000fker"	""
"ACP000fkes"	""
"ACP000fket"	""
"ACP000fkeu"	""
"ACP000fkev"	""
"ACP000fkew"	""
"ACP000fkex"	""
"ACP000fkey"	""
"ACP000fkez"	"agedviolet:1;small_grey_duiker:1"
"ACP000fkf0"	""
"ACP000fkf1"	"agedviolet:1;small_grey_duiker:1"
"ACP000fkf2"	""
"ACP000fkf3"	"agedviolet:1;small_grey_duiker:1"
"ACP000fkf4"	""
"ACP000fkf5"	"agedviolet:1;small_grey_duiker:1"
"ACP000fkf6"	""
"ACP000fkf7"	""
"ACP000fkf9"	""
"ACP000fkfb"	""
"ACP000fkfe"	""
"ACP000fkff"	""
"ACP000fkfg"	""
"ACP000fkfh"	""
"ACP000fkfi"	""
"ACP000fkfj"	""
"ACP000fkfk"	""
"ACP000fkfl"	""
"ACP000fkfm"	""
"ACP000fkfn"	""
"ACP000fkfo"	""
"ACP000fkfp"	""
"ACP000fkfq"	""
"ACP000fkfr"	""
"ACP000fkfs"	""
"ACP000fkft"	""
"ACP000fkfu"	""
"ACP000fkfv"	""
"ACP000fkfw"	""
"ACP000fkfx"	""
"ACP000fkg1"	""
"ACP000fkg3"	""
"ACP000fkg4"	""
"ACP000fkg5"	""
"ACP000fkg6"	""
"ACP000fkg7"	""
"ACP000fkg8"	""
"ACP000fkg9"	""
"ACP000fkge"	""
"ACP000fkgf"	""
"ACP000fkgg"	""
"ACP000fkgh"	""
"ACP000fkgq"	""
"ACP000fkgr"	""
"ACP000fkgs"	""
"ACP000fkgt"	""
"ACP000fkgy"	""
"ACP000fkgz"	""
"ACP000fkh0"	""
"ACP000fkh1"	""
"ACP000fkh2"	""
"ACP000fkh3"	""
"ACP000fkh4"	""
"ACP000fkh5"	""
"ACP000fkha"	""
"ACP000fkhb"	""
"ACP000fkhc"	""
"ACP000fkhe"	""
"ACP000fkhf"	""
"ACP000fkhh"	""
"ACP000fkhj"	""
"ACP000fkhl"	""
"ACP000fkhm"	"multispecies:1;agedviolet:1;small_grey_duiker:1;white_breasted_guineafowl:1"
"ACP000fkhn"	""
"ACP000fkho"	""
"ACP000fkhp"	""
"ACP000fkhq"	""
"ACP000fkhr"	""
"ACP000fkhs"	""
"ACP000fkht"	""
"ACP000fkhu"	""
"ACP000fkhv"	""
"ACP000fkhw"	""
"ACP000fkhx"	""
"ACP000fkhy"	""
"ACP000fkhz"	""
"ACP000fki0"	""
"ACP000fki1"	""
"ACP000fki2"	""
"ACP000fki3"	""
"ACP000fki4"	""
"ACP000fki5"	""
"ACP000fki6"	""
"ACP000fki7"	""
"ACP000fki8"	""
"ACP000fki9"	""
"ACP000fkib"	""
"ACP000fkic"	""
"ACP000fkie"	""
"ACP000fkig"	""
"ACP000fkii"	""
"ACP000fkij"	""
"ACP000fkik"	""
"ACP000fkil"	""
"ACP000fkiq"	""
"ACP000fkir"	""
"ACP000fkis"	""
"ACP000fkit"	""
"ACP000fkiu"	""
"ACP000fkiv"	""
"ACP000fkiw"	""
"ACP000fkix"	""
"ACP000fkiy"	""
"ACP000fkiz"	""
"ACP000fkj0"	""
"ACP000fkj1"	""
"ACP000fkj2"	""
"ACP000fkj3"	""
"ACP000fkj4"	""
"ACP000fkj5"	""
"ACP000fkj6"	""
"ACP000fkj7"	""
"ACP000fkj8"	""
"ACP000fkj9"	""
"ACP000fkja"	""
"ACP000fkjb"	""
"ACP000fkjc"	""
"ACP000fkjd"	""
"ACP000fkjm"	""
"ACP000fkjn"	""
"ACP000fkjo"	""
"ACP000fkjp"	""
"ACP000fkjq"	"small_grey_duiker:1;agedviolet:1"
"ACP000fkjr"	""
"ACP000fkjs"	""
"ACP000fkjt"	""
"ACP000fkju"	""
"ACP000fkjv"	""
"ACP000fkjw"	""
"ACP000fkjx"	""
"ACP000fkjy"	""
"ACP000fkjz"	""
"ACP000fkk0"	""
"ACP000fkk1"	""
"ACP000fkk2"	""
"ACP000fkk3"	""
"ACP000fkk4"	""
"ACP000fkk5"	""
"ACP000fkk6"	""
"ACP000fkk7"	""
"ACP000fkk8"	""
"ACP000fkk9"	""
"ACP000fkka"	"agedviolet:1;duiker:1"
"ACP000fkkb"	""
"ACP000fkkc"	""
"ACP000fkkd"	""
"ACP000fkkm"	""
"ACP000fkkn"	""
"ACP000fkko"	""
"ACP000fkkp"	""
"ACP000fkkq"	""
"ACP000fkkr"	""
"ACP000fkks"	""
"ACP000fkkt"	""
"ACP000fkkv"	""
"ACP000fkkw"	""
"ACP000fkky"	""
"ACP000fkkz"	""
"ACP000fkl2"	""
"ACP000fkl3"	""
"ACP000fkl4"	""
"ACP000fkl5"	""
"ACP000fkl6"	""
"ACP000fkl7"	""
"ACP000fkl8"	""
"ACP000fkl9"	""
"ACP000fkla"	""
"ACP000fklb"	""
"ACP000fklc"	""
"ACP000fkle"	""
"ACP000fklj"	""
"ACP000fkll"	""
"ACP000fkln"	""
"ACP000fklp"	""
"ACP000fklq"	""
"ACP000fklr"	""
"ACP000fkls"	""
"ACP000fklt"	""
"ACP000fklu"	""
"ACP000fklv"	""
"ACP000fklw"	""
"ACP000fklx"	""
"ACP000fklz"	""
"ACP000fkm1"	""
"ACP000fkm3"	""
"ACP000fkm5"	""
"ACP000fkm6"	""
"ACP000fkm7"	""
"ACP000fkm9"	""
"ACP000fkmb"	""
"ACP000fkme"	""
"ACP000fkmf"	""
"ACP000fkmg"	""
"ACP000fkmh"	""
"ACP000fkmi"	""
"ACP000fkmj"	""
"ACP000fkmk"	""
"ACP000fkml"	""
"ACP000fkmm"	""
"ACP000fkmn"	""
"ACP000fkmo"	""
"ACP000fkmp"	""
"ACP000fkmq"	""
"ACP000fkmr"	""
"ACP000fkms"	""
"ACP000fkmt"	""
"ACP000fkmu"	""
"ACP000fkmv"	""
"ACP000fkmw"	""
"ACP000fkmx"	""
"ACP000fkmy"	""
"ACP000fkmz"	""
"ACP000fkn0"	""
"ACP000fkn1"	""
"ACP000fkn2"	""
"ACP000fkn3"	""
"ACP000fkn4"	""
"ACP000fkn5"	""
"ACP000fkn6"	""
"ACP000fkn7"	""
"ACP000fkn8"	""
"ACP000fkn9"	""
"ACP000fkna"	""
"ACP000fknb"	""
"ACP000fknc"	""
"ACP000fknd"	""
"ACP000fkne"	"agedviolet:1;brookes_duiker:1"
"ACP000fknf"	""
"ACP000fkng"	""
"ACP000fknh"	""
"ACP000fkni"	""
"ACP000fknj"	"agedviolet:1;brookes_duiker:1"
"ACP000fknk"	""
"ACP000fknl"	""
"ACP000fknm"	""
"ACP000fknn"	""
"ACP000fkno"	""
"ACP000fknp"	""
"ACP000fknq"	""
"ACP000fknr"	""
"ACP000fkns"	""
"ACP000fknt"	""
"ACP000fknu"	""
"ACP000fknv"	""
"ACP000fknw"	""
"ACP000fknx"	""
"ACP000fknz"	""
"ACP000fko1"	""
"ACP000fko3"	""
"ACP000fko5"	""
"ACP000fko6"	""
"ACP000fko7"	""
"ACP000fko8"	""
"ACP000fkoa"	""
"ACP000fkoc"	""
"ACP000fkoe"	""
"ACP000fkog"	""
"ACP000fkoh"	""
"ACP000fkoi"	""
"ACP000fkoj"	""
"ACP000fkok"	""
"ACP000fkol"	""
"ACP000fkom"	""
"ACP000fkon"	""
"ACP000fkoo"	""
"ACP000fkop"	""
"ACP000fkoq"	""
"ACP000fkos"	""
"ACP000fkot"	""
"ACP000fkov"	""
"ACP000fkow"	""
"ACP000fkoy"	""
"ACP000fkp0"	""
"ACP000fkp1"	""
"ACP000fkp2"	""
"ACP000fkp3"	""
"ACP000fkp4"	""
"ACP000fkp5"	""
"ACP000fkp6"	""
"ACP000fkp7"	""
"ACP000fkp8"	""
"ACP000fkp9"	""
"ACP000fkpd"	""
"ACP000fkpf"	""
"ACP000fkpg"	""
"ACP000fkph"	""
"ACP000fkpi"	"agedviolet:1;otherprimate:1;small_grey_duiker:1"
"ACP000fkpj"	"small_grey_duiker:2;agedviolet:2;social_interaction:1"
"ACP000fkpk"	""
"ACP000fkpl"	""
"ACP000fkpm"	""
"ACP000fkpn"	""
"ACP000fkpo"	""
"ACP000fkpp"	""
"ACP000fkpu"	""
"ACP000fkpv"	""
"ACP000fkpw"	""
"ACP000fkpx"	""
"ACP000fkpz"	""
"ACP000fkq1"	""
"ACP000fkq3"	""
"ACP000fkq5"	""
"ACP000fkq6"	""
"ACP000fkq7"	""
"ACP000fkq8"	""
"ACP000fkq9"	""
"ACP000fkqa"	""
"ACP000fkqb"	""
"ACP000fkqc"	""
"ACP000fkqd"	""
"ACP000fkqe"	""
"ACP000fkqf"	""
"ACP000fkqg"	""
"ACP000fkqh"	""
"ACP000fkqi"	""
"ACP000fkqj"	"agedviolet:1;small_grey_duiker:1"
"ACP000fkqk"	"agedviolet:1;brookes_duiker:1"
"ACP000fkql"	""
"ACP000fkqm"	"small_grey_duiker:1;agedviolet:1"
"ACP000fkqn"	"agedviolet:1;small_grey_duiker:1"
"ACP000fkqo"	"agedviolet:1;small_grey_duiker:1"
"ACP000fkqp"	""
"ACP000fkqq"	"agedviolet:1;brookes_duiker:1"
"ACP000fkqr"	""
"ACP000fkqs"	""
"ACP000fkqt"	""
"ACP000fkr0"	"agedviolet:1;brookes_duiker:1"
"ACP000fkr3"	""
"ACP000fkr4"	""
"ACP000fkr5"	""
"ACP000fkr6"	""
"ACP000fkr7"	""
"ACP000fkr8"	""
"ACP000fkr9"	""
"ACP000fkvq"	""
"ACP000fkvr"	""
"ACP000fkvs"	""
"ACP000fkvt"	""
"ACP000fkvu"	""
"ACP000fkvv"	""
"ACP000fkvw"	""
"ACP000fkvx"	""
"ACP000fkw2"	""
"ACP000fkw3"	""
"ACP000fkw4"	""
"ACP000fkw5"	""
"ACP000fkwa"	"agedviolet:1;bay_duiker:1;red_duiker:1"
"ACP000fkwb"	""
"ACP000fkwc"	""
"ACP000fkwd"	""
"ACP000fkwe"	""
"ACP000fkwf"	""
"ACP000fkwg"	""
"ACP000fkwh"	""
"ACP000fkwm"	"agedviolet:1;small_grey_duiker:1"
"ACP000fkwn"	""
"ACP000fkwo"	""
"ACP000fkwp"	""
"ACP000fkwq"	"agedviolet:1;small_grey_duiker:1"
"ACP000fkwr"	""
"ACP000fkws"	""
"ACP000fkwt"	""
"ACP000fkwy"	"agedviolet:1;bay_duiker:1"
"ACP000fkwz"	"bay_duiker:1;camera_reaction:1;agedviolet:1;duiker:1"
"ACP000fkx0"	"agedviolet:2;bay_duiker:2;camera_reaction:1;red-flanked:1"
"ACP000fkx1"	""
"ACP000fkx2"	""
"ACP000fkx3"	""
"ACP000fkx4"	""
"ACP000fkx5"	""
"ACP000fkx6"	""
"ACP000fkx7"	""
"ACP000fkx8"	""
"ACP000fkx9"	""
"ACP000fkxa"	"agedviolet:1;red_river_hog:1"
"ACP000fkxb"	""
"ACP000fkxc"	""
"ACP000fkxd"	""
"ACP000fkxe"	""
"ACP000fkxf"	""
"ACP000fkxg"	""
"ACP000fkxh"	""
"ACP000fkxo"	""
"ACP000fkxq"	""
"ACP000fkxs"	""
"ACP000fkxt"	""
"ACP000fkxu"	""
"ACP000fkxv"	""
"ACP000fkxw"	""
"ACP000fkxx"	""
"ACP000fky0"	""
"ACP000fky2"	"agedviolet:1;small_grey_duiker:1"
"ACP000fky4"	""
"ACP000fky5"	""
"ACP000fky6"	"chimp:2;female:1;agedviolet:1;1_chimp:1;avjuv14:1"
"ACP000fky7"	"chimp:2;camera_reaction:1;wadging:1;juvenile:1;agedviolet:1;1_chimp:1;avjuv14:1"
"ACP000fky8"	"agedviolet:2;chimp:2;2_chimp:1;1_chimp:1;avjuv14:1"
"ACP000fky9"	"2_chimp:2;needcid:1;juv:1;juvenile:1;adult:1;female:1;agedviolet:1;fem:1;chimp:1"
"ACP000fkya"	""
"ACP000fkyb"	""
"ACP000fkyc"	""
"ACP000fkyd"	""
"ACP000fkyi"	""
"ACP000fkyj"	""
"ACP000fkyk"	""
"ACP000fkyl"	""
"ACP000fkym"	""
"ACP000fkyn"	"agedviolet:1;bat:1"
"ACP000fkyo"	""
"ACP000fkyp"	"agedviolet:1;bat:1"
"ACP000fkyq"	"agedviolet:1;small_grey_duiker:1"
"ACP000fkyr"	""
"ACP000fkys"	""
"ACP000fkyt"	""
"ACP000fkyu"	""
"ACP000fkyv"	""
"ACP000fkyw"	""
"ACP000fkyx"	""
"ACP000fkyz"	"agedviolet:1;bat:1"
"ACP000fkz1"	""
"ACP000fkz3"	""
"ACP000fkz5"	""
"ACP000fkza"	"agedviolet:1;brookes_duiker:1"
"ACP000fkzb"	""
"ACP000fkzc"	""
"ACP000fkzd"	""
"ACP000fkze"	""
"ACP000fkzf"	""
"ACP000fkzg"	""
"ACP000fkzh"	""
"ACP000fkzi"	""
"ACP000fkzj"	""
"ACP000fkzk"	""
"ACP000fkzl"	""
"ACP000fkzm"	""
"ACP000fkzn"	""
"ACP000fkzo"	""
"ACP000fkzp"	""
"ACP000fkzq"	"agedviolet:1;small_grey_duiker:1"
"ACP000fkzr"	""
"ACP000fkzs"	"agedviolet:1;small_grey_duiker:1"
"ACP000fkzt"	""
"ACP000fkzu"	""
"ACP000fkzv"	""
"ACP000fkzw"	""
"ACP000fkzx"	""
"ACP000fkzy"	""
"ACP000fkzz"	""
"ACP000fl00"	""
"ACP000fl01"	""
"ACP000fl02"	""
"ACP000fl03"	"agedviolet:1;bay_duiker:1"
"ACP000fl04"	"agedviolet:1;bay_duiker:1"
"ACP000fl05"	"agedviolet:1;bat:1;duiker:1"
"ACP000fl06"	"surprise:1;agedviolet:1;running:1;brookes_duiker:1"
"ACP000fl07"	""
"ACP000fl08"	""
"ACP000fl09"	""
"ACP000fl0a"	""
"ACP000fl0b"	""
"ACP000fl0c"	""
"ACP000fl0d"	""
"ACP000fl0e"	""
"ACP000fl0f"	""
"ACP000fl0g"	""
"ACP000fl0h"	""
"ACP000fl0m"	""
"ACP000fl0n"	""
"ACP000fl0o"	""
"ACP000fl0q"	""
"ACP000fl16"	""
"ACP000fl17"	""
"ACP000fl18"	""
"ACP000fl19"	""
"ACP000fl1e"	""
"ACP000fl1f"	""
"ACP000fl1g"	""
"ACP000fl1h"	""
"ACP000fl1i"	""
"ACP000fl1j"	""
"ACP000fl1k"	""
"ACP000fl1l"	""
"ACP000fl1q"	""
"ACP000fl1r"	""
"ACP000fl1s"	""
"ACP000fl1t"	""
"ACP000fl1u"	""
"ACP000fl1v"	""
"ACP000fl1w"	""
"ACP000fl1x"	""
"ACP000fl1y"	""
"ACP000fl1z"	""
"ACP000fl20"	"agedviolet:1;red_duiker:1"
"ACP000fl21"	""
"ACP000fl24"	""
"ACP000fl26"	""
"ACP000fl28"	""
"ACP000fl29"	""
"ACP000fl2a"	""
"ACP000fl2b"	""
"ACP000fl2c"	""
"ACP000fl2d"	""
"ACP000fl2e"	""
"ACP000fl2f"	""
"ACP000fl2g"	"brookes_duiker:1"
"ACP000fl2h"	""
"ACP000fl2i"	""
"ACP000fl2j"	""
"ACP000fl2k"	""
"ACP000fl2l"	""
"ACP000fl2q"	""
"ACP000fl2r"	""
"ACP000fl2s"	""
"ACP000fl2t"	""
"ACP000fl2z"	""
"ACP000fl31"	""
"ACP000fl33"	""
"ACP000fl35"	""
"ACP000fl3c"	"agedviolet:1;brookes_duiker:1"
"ACP000fl3e"	"agedviolet:1;brookes_duiker:1"
"ACP000fl3g"	""
"ACP000fl3h"	""
"ACP000fl3i"	""
"ACP000fl3j"	""
"ACP000fl3k"	""
"ACP000fl3l"	""
"ACP000fl3m"	""
"ACP000fl3n"	""
"ACP000fl3o"	""
"ACP000fl3p"	""
"ACP000fl3u"	"leomaleav05c:1;left_side:1;back_side:1;male:1;agedviolet:1;kito:1;leopard:1"
"ACP000fl3v"	""
"ACP000fl3w"	"leomaleav05c:1;agedviolet:1;kito:1;leopard:1"
"ACP000fl3x"	""
"ACP000fl3y"	"leomaleav05c:1;omit:1;non-ape:1;agedviolet:1;kito:1;leopard:1"
"ACP000fl3z"	""
"ACP000fl40"	"leomaleav05c:1;agedviolet:1;kito:1;leopard:1"
"ACP000fl41"	""
"ACP000fl42"	""
"ACP000fl43"	""
"ACP000fl44"	""
"ACP000fl45"	""
"ACP000fl4a"	""
"ACP000fl4b"	""
"ACP000fl4c"	""
"ACP000fl4d"	""
"ACP000fl4e"	""
"ACP000fl4f"	""
"ACP000fl4g"	""
"ACP000fl4h"	""
"ACP000fl4q"	""
"ACP000fl4r"	"agedviolet:1;small_grey_duiker:1"
"ACP000fl4s"	""
"ACP000fl4t"	""
"ACP000fl4u"	""
"ACP000fl4v"	""
"ACP000fl4w"	""
"ACP000fl4x"	""
"ACP000fl4y"	""
"ACP000fl4z"	""
"ACP000fl50"	""
"ACP000fl51"	""
"ACP000fl56"	""
"ACP000fl57"	""
"ACP000fl58"	"agedviolet:1;small_grey_duiker:1"
"ACP000fl59"	""
"ACP000fl5a"	"agedviolet:1;multispecies:1;small_grey_duiker:1;bird:1"
"ACP000fl5b"	""
"ACP000fl5c"	""
"ACP000fl5d"	"need_id:1;agedviolet:1;small_grey_duiker:1;bird:1;multispecies:1"
"ACP000fl5e"	""
"ACP000fl5f"	""
"ACP000fl5g"	""
"ACP000fl5h"	""
"ACP000fl5i"	""
"ACP000fl5j"	""
"ACP000fl5k"	"agedviolet:1;small_grey_duiker:1"
"ACP000fl5l"	"agedviolet:1;small_grey_duiker:1"
"ACP000fl5p"	"agedviolet:1;small_grey_duiker:1"
"ACP000fl5r"	""
"ACP000fl5s"	""
"ACP000fl5t"	""
"ACP000fl5y"	""
"ACP000fl5z"	"agedviolet:1;small_grey_duiker:1"
"ACP000fl60"	""
"ACP000fl61"	""
"ACP000fl64"	""
"ACP000fl65"	""
"ACP000fl66"	""
"ACP000fl67"	""
"ACP000fl68"	""
"ACP000fl69"	"agedviolet:1;brookes_duiker:1"
"ACP000fl6a"	""
"ACP000fl6b"	""
"ACP000fl6c"	""
"ACP000fl6d"	""
"ACP000fl6e"	""
"ACP000fl6f"	""
"ACP000fl6j"	""
"ACP000fl6l"	""
"ACP000fl6m"	""
"ACP000fl6n"	""
"ACP000fl6s"	""
"ACP000fl6v"	"agedviolet:1"
"ACP000fl6y"	""
"ACP000fl71"	""
"ACP000fl74"	""
"ACP000fl75"	""
"ACP000fl76"	""
"ACP000fl77"	""
"ACP000fl7c"	""
"ACP000fl7d"	""
"ACP000fl7f"	""
"ACP000fl7g"	""
"ACP000fl7k"	""
"ACP000fl7l"	"agedviolet:1;small_grey_duiker:1"
"ACP000fl7m"	""
"ACP000fl7n"	""
"ACP000fl7o"	""
"ACP000fl7p"	""
"ACP000fl7q"	""
"ACP000fl7r"	""
"ACP000fl7u"	""
"ACP000fl7w"	"agedviolet:1;small_grey_duiker:1"
"ACP000fl7y"	""
"ACP000fl7z"	""
"ACP000fl80"	""
"ACP000fl81"	""
"ACP000fl82"	""
"ACP000fl83"	""
"ACP000fl84"	"sooty_mangabey:1;agedviolet:1;mangabey:1"
"ACP000fl85"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000fl86"	"agedviolet:2;sooty:1;mangabey:1;other_primate:1"
"ACP000fl87"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000fl88"	"agedviolet:2;mangabey:2;sooty:2;diana_monkey:1;vocalizations:1;vocalization:1"
"ACP000fl89"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000fl8a"	""
"ACP000fl8c"	"need_id:1;agedviolet:1;needid:1"
"ACP000fl8g"	""
"ACP000fl8h"	""
"ACP000fl8i"	""
"ACP000fl8j"	""
"ACP000fl8o"	"agedviolet:1;brookes_duiker:1"
"ACP000fl8p"	"brookes_duiker:1"
"ACP000fl8q"	""
"ACP000fl8r"	""
"ACP000fl8s"	""
"ACP000fl8t"	""
"ACP000fl8u"	""
"ACP000fl8v"	""
"ACP000fl8w"	""
"ACP000fl8x"	""
"ACP000fl8y"	""
"ACP000fl8z"	""
"ACP000fl92"	"jentinks_duiker:1;agedviolet:1"
"ACP000fl93"	""
"ACP000fl94"	""
"ACP000fl95"	""
"ACP000fl9e"	"sooty:1;agedviolet:1;mangabey:1"
"ACP000fl9f"	"agedviolet:1;mangabey:1;sooty:1;omit:1;non-ape:1"
"ACP000fl9g"	""
"ACP000fl9h"	""
"ACP000fl9l"	""
"ACP000fl9n"	""
"ACP000fl9o"	""
"ACP000fl9p"	""
"ACP000fl9q"	""
"ACP000fl9r"	""
"ACP000fl9s"	""
"ACP000fl9t"	""
"ACP000fl9u"	""
"ACP000fl9w"	""
"ACP000fl9z"	""
"ACP000fla2"	""
"ACP000fla7"	""
"ACP000flab"	""
"ACP000flae"	""
"ACP000flah"	""
"ACP000flaq"	"jentinks_duiker:1;agedviolet:1;dark_duiker:1;needid:1"
"ACP000flar"	"agedviolet:1;small_grey_duiker:1"
"ACP000flas"	""
"ACP000flat"	""
"ACP000flau"	""
"ACP000flav"	""
"ACP000flaw"	""
"ACP000flax"	""
"ACP000flb6"	""
"ACP000flb7"	""
"ACP000flb8"	""
"ACP000flb9"	""
"ACP000flba"	""
"ACP000flbb"	""
"ACP000flbc"	""
"ACP000flbd"	""
"ACP000flbe"	""
"ACP000flbf"	""
"ACP000flbg"	"agedviolet:1;small_grey_duiker:1"
"ACP000flbh"	""
"ACP000flbi"	"brookes_duiker:1"
"ACP000flbj"	""
"ACP000flbk"	""
"ACP000flbl"	"brookes_duiker:1;duiker:1;agedviolet:1"
"ACP000flbm"	""
"ACP000flbn"	""
"ACP000flbo"	""
"ACP000flbp"	""
"ACP000flbq"	""
"ACP000flbr"	"mangabey:2;sooty:2;selfie:1;agedviolet:1"
"ACP000flbs"	""
"ACP000flbu"	"sooty:1;mangabey:1;agedviolet:1"
"ACP000flby"	""
"ACP000flbz"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000flc0"	""
"ACP000flc1"	""
"ACP000flca"	"duiker:1;agedviolet:1"
"ACP000flcb"	""
"ACP000flcc"	""
"ACP000flcd"	""
"ACP000flci"	""
"ACP000flcj"	""
"ACP000flck"	"camera_reaction:1;agedviolet:1;small_grey_duiker:1"
"ACP000flcl"	"agedviolet:1;camera_reaction:1;small_grey_duiker:1"
"ACP000flcr"	"female:2;3_chimp:2;azize:1;male:1;desta:1;jojo-crann:1;juvenile:1;vocalization:1;agedviolet:1;chimp:1;carrying_young:1"
"ACP000flct"	"1_chimp:1;azize:1;agedviolet:1;juvenile:1;chimp:1"
"ACP000flcv"	""
"ACP000flcz"	"chimp:2;infant:2;agedviolet:1;3_chimp:1;avinf02:1;gilly:1;azize:1;2_chimp:1;makena:1;vocalization:1;female:1"
"ACP000fld6"	""
"ACP000fld7"	""
"ACP000fld8"	""
"ACP000fld9"	"agedviolet:1;red_river_hog:1"
"ACP000flda"	""
"ACP000fldb"	"agedviolet:1;red_river_hog:1"
"ACP000fldc"	"agedviolet:1;red_river_hog:1"
"ACP000fldd"	"camera_reaction:1;agedviolet:1;red_river_hog:1"
"ACP000fldf"	""
"ACP000fldh"	""
"ACP000fldj"	""
"ACP000fldl"	""
"ACP000fldm"	"agedviolet:1;small_grey_duiker:1"
"ACP000fldn"	"agedviolet:1;small_grey_duiker:1"
"ACP000fldo"	""
"ACP000fldp"	"agedviolet:1;small_grey_duiker:1"
"ACP000fldq"	""
"ACP000fldr"	""
"ACP000flds"	""
"ACP000fldt"	""
"ACP000fldu"	"agedviolet:1;brookes_duiker:1;red_duiker:1"
"ACP000fldv"	""
"ACP000fldw"	""
"ACP000fldx"	""
"ACP000fldy"	""
"ACP000fldz"	""
"ACP000fle0"	""
"ACP000fle1"	""
"ACP000fle6"	"agedviolet:1;small_grey_duiker:1"
"ACP000fle7"	""
"ACP000fle8"	""
"ACP000fle9"	""
"ACP000flea"	"agedviolet:1;brookes_duiker:1"
"ACP000fleb"	""
"ACP000fled"	"camera_reaction:1;agedviolet:1;brookes_duiker:1"
"ACP000flef"	""
"ACP000flei"	""
"ACP000flej"	""
"ACP000flek"	""
"ACP000flel"	""
"ACP000fleq"	"agedviolet:1;small_grey_duiker:1"
"ACP000fler"	""
"ACP000flet"	""
"ACP000flev"	""
"ACP000fley"	""
"ACP000flez"	""
"ACP000flf0"	""
"ACP000flf1"	""
"ACP000flf2"	"brookes_duiker:1;agedviolet:1"
"ACP000flf3"	"agedviolet:1;brookes_duiker:1"
"ACP000flf4"	"brookes_duiker:1"
"ACP000flf6"	""
"ACP000flfa"	""
"ACP000flfb"	""
"ACP000flfc"	""
"ACP000flfd"	""
"ACP000flfe"	"agedviolet:1;duiker:1"
"ACP000flff"	""
"ACP000flfg"	""
"ACP000flfh"	""
"ACP000flfi"	""
"ACP000flfj"	""
"ACP000flfk"	""
"ACP000flfl"	""
