"Video.ID"	"Vernacular.Name"	"Species"	"Umbrella.Duiker.Species"	"Umbrella.Species"	"Number.Individuals"
"TaiEast_53_loc20_20141016_EK000097"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_53_loc20_20141016_EK000100"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_53_loc20_20141016_EK000103"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000104"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_53_loc20_20141016_EK000105"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000107"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_53_loc20_20141016_EK000109"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_53_loc20_20141016_EK000110"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000112"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc20_20141016_EK000113"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	5
"TaiEast_53_loc20_20141016_EK000114"	"Zebra_duiker"	"zebra duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000115"	"Zebra_duiker"	"zebra duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000117"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_53_loc20_20141016_EK000118"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000119"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000120"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000121"	"African_brush_tailed_porcupine"	"porcupine"	"porcupine"	"porcupine"	1
"TaiEast_53_loc20_20141016_EK000122"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000123"	"UID"	"unidentifiable"	"unidentifiable"	"unidentifiable"	1
"TaiEast_53_loc20_20141016_EK000124"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000125"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_53_loc20_20141016_EK000127"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_53_loc20_20141016_EK000129"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000132"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc20_20141016_EK000134"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_53_loc20_20141016_EK000136"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_53_loc20_20141016_EK000137"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000137"	"Squirrel"	"rodent"	"rodent"	"rodent"	1
"TaiEast_53_loc20_20141016_EK000141"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000142"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc20_20141016_EK000143"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000144"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000145"	"Jentinks_duiker"	"Jentink's duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000146"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_53_loc20_20141016_EK000146"	"Primate_sp"	"other (primate)"	"other (primate)"	"other (primate)"	1
"TaiEast_53_loc20_20141016_EK000147"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000150"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000151"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000152"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000153"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000154"	"Jentinks_duiker"	"Jentink's duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000155"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000156"	"Gambian_mongoose"	"other (non-primate)"	"other (non-primate)"	"other (non-primate)"	3
"TaiEast_53_loc20_20141016_EK000157"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000159"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000160"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc20_20141016_EK000162"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000163"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000164"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000165"	"Rattel"	"other (non-primate)"	"other (non-primate)"	"other (non-primate)"	1
"TaiEast_53_loc20_20141016_EK000166"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000167"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000169"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000170"	"Jentinks_duiker"	"Jentink's duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000171"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000172"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000175"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000176"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000177"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000180"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000181"	"African_brush_tailed_porcupine"	"porcupine"	"porcupine"	"porcupine"	1
"TaiEast_53_loc20_20141016_EK000184"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc20_20141016_EK000186"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000187"	"Giant_pouched_rat"	"rodent"	"rodent"	"rodent"	1
"TaiEast_53_loc20_20141016_EK000188"	"White_breasted_guineafowl"	"bird"	"bird"	"bird"	7
"TaiEast_53_loc20_20141016_EK000189"	"Giant_pouched_rat"	"rodent"	"rodent"	"rodent"	1
"TaiEast_53_loc20_20141016_EK000190"	"Giant_pouched_rat"	"rodent"	"rodent"	"rodent"	1
"TaiEast_53_loc20_20141016_EK000192"	"Giant_pouched_rat"	"rodent"	"rodent"	"rodent"	1
"TaiEast_53_loc20_20141016_EK000193"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc20_20141016_EK000195"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000196"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000197"	"Giant_pouched_rat"	"rodent"	"rodent"	"rodent"	1
"TaiEast_53_loc20_20141016_EK000199"	"Bourlons_genet"	"other (non-primate)"	"other (non-primate)"	"other (non-primate)"	1
"TaiEast_53_loc20_20141016_EK000200"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000201"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_53_loc20_20141016_EK000202"	"Giant_pouched_rat"	"rodent"	"rodent"	"rodent"	1
"TaiEast_53_loc20_20141016_EK000203"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000204"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20141016_EK000205"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc20_20150112_EK000011"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	7
"TaiEast_53_loc20_20150112_EK000020"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000021"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_53_loc20_20150112_EK000022"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000028"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000033"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000039"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000040"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000049"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000062"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000076"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000077"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000098"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000106"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000111"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000116"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000124"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000126"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000126"	"Tortoise"	"reptile"	"reptile"	"reptile"	1
"TaiEast_53_loc20_20150112_EK000131"	"Red_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000136"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000137"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc20_20150112_EK000139"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000146"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000147"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000153"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000154"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc20_20150112_EK000161"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc20_20150112_EK000162"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000014"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000015"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000016"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000017"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000018"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000019"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_53_loc21_20140722_EK000021"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000022"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	2
"TaiEast_53_loc21_20140722_EK000023"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	1
"TaiEast_53_loc21_20140722_EK000024"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	1
"TaiEast_53_loc21_20140722_EK000025"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	2
"TaiEast_53_loc21_20140722_EK000026"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000027"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_53_loc21_20140722_EK000028"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	3
"TaiEast_53_loc21_20140722_EK000029"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000030"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000033"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000034"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_53_loc21_20140722_EK000035"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000036"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000037"	"Marsh_mongoose"	"other (non-primate)"	"other (non-primate)"	"other (non-primate)"	1
"TaiEast_53_loc21_20140722_EK000038"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000040"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_53_loc21_20140722_EK000041"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000042"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000043"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000044"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000046"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000047"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000048"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000050"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	4
"TaiEast_53_loc21_20140722_EK000051"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	6
"TaiEast_53_loc21_20140722_EK000053"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000055"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000056"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	9
"TaiEast_53_loc21_20140722_EK000058"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000064"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000065"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000067"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000068"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000070"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_53_loc21_20140722_EK000075"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000077"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_53_loc21_20140722_EK000081"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000082"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000083"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000084"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000085"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000088"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000089"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_53_loc21_20140722_EK000091"	"Zebra_duiker"	"zebra duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000092"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000093"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000095"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000096"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_53_loc21_20140722_EK000097"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000101"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000102"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_53_loc21_20140722_EK000103"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000106"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000109"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000110"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000112"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_53_loc21_20140722_EK000113"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000114"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000115"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_53_loc21_20140722_EK000116"	"Zebra_duiker"	"zebra duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000117"	"Giant_pouched_rat"	"rodent"	"rodent"	"rodent"	1
"TaiEast_53_loc21_20140722_EK000119"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	3
"TaiEast_53_loc21_20140722_EK000121"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	5
"TaiEast_53_loc21_20140722_EK000122"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000123"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000124"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000125"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000126"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000127"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000129"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000131"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_53_loc21_20140722_EK000132"	"Western_crested_guineafowl"	"bird"	"bird"	"bird"	17
"TaiEast_53_loc21_20140722_EK000133"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_53_loc21_20140722_EK000135"	"Western_chimpanzee"	"chimpanzee"	"chimpanzee"	"chimpanzee"	5
"TaiEast_53_loc21_20140722_EK000138"	"Western_chimpanzee"	"chimpanzee"	"chimpanzee"	"chimpanzee"	6
"TaiEast_53_loc21_20140722_EK000139"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_53_loc21_20140722_EK000140"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000141"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000142"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000143"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000144"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000146"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000147"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_53_loc21_20140722_EK000148"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_54_loc93_20140725_EK000017"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	3
"TaiEast_54_loc93_20140725_EK000021"	"Red_river_hog"	"red river hog"	"hog"	"hog"	2
"TaiEast_54_loc93_20140725_EK000022"	"Red_river_hog"	"red river hog"	"hog"	"hog"	4
"TaiEast_54_loc93_20140725_EK000024"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_54_loc93_20140725_EK000025"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_54_loc93_20140725_EK000027"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_54_loc93_20140725_EK000028"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_54_loc93_20140725_EK000029"	"Red_river_hog"	"red river hog"	"hog"	"hog"	7
"TaiEast_54_loc93_20140725_EK000030"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	4
"TaiEast_54_loc93_20140725_EK000031"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_54_loc93_20140725_EK000032"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_54_loc93_20140725_EK000033"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_54_loc101_20141006_EK000040"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_54_loc101_20141006_EK000042"	"Leopard"	"leopard"	"leopard"	"leopard"	1
"TaiEast_54_loc101_20141006_EK000043"	"Leopard"	"leopard"	"leopard"	"leopard"	1
"TaiEast_54_loc101_20141006_EK000045"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	5
"TaiEast_54_loc101_20141006_EK000048"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	7
"TaiEast_54_loc101_20141006_EK000049"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	4
"TaiEast_54_loc101_20141006_EK000049"	"White_breasted_guineafowl"	"bird"	"bird"	"bird"	1
"TaiEast_54_loc101_20141104_EK000007"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_54_loc101_20141104_EK000008"	"Leopard"	"leopard"	"leopard"	"leopard"	1
"TaiEast_54_loc101_20141104_EK000009"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_54_loc101_20141104_EK000011"	"Leopard"	"leopard"	"leopard"	"leopard"	1
"TaiEast_54_loc101_20141104_EK000012"	"Human"	"human"	"human"	"human"	1
"TaiEast_54_loc101_20141104_EK000013"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_54_loc101_20141104_EK000014"	"Leopard"	"leopard"	"leopard"	"leopard"	1
"TaiEast_54_loc101_20141104_EK000015"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_54_loc101_20141104_EK000017"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_54_loc101_20141104_EK000018"	"Pygmy_hippopotamus"	"hippopotamus"	"hippopotamus"	"hippopotamus"	2
"TaiEast_54_loc101_20141104_EK000019"	"Western_chimpanzee"	"chimpanzee"	"chimpanzee"	"chimpanzee"	1
"TaiEast_54_loc101_20141104_EK000020"	"Human"	"human"	"human"	"human"	1
"TaiEast_54_loc101_20141104_EK000022"	"Red_river_hog"	"red river hog"	"hog"	"hog"	5
"TaiEast_54_loc101_20141218_EK000006"	"Human"	"human"	"human"	"human"	1
"TaiEast_54_loc101_20141218_EK000008"	"Human"	"human"	"human"	"human"	1
"TaiEast_54_loc101_20141218_EK000010"	"Red_river_hog"	"red river hog"	"hog"	"hog"	2
"TaiEast_54_loc101_20141218_EK000011"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_54_loc101_20141218_EK000012"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_54_loc101_20141218_EK000013"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_54_loc101_20141218_EK000014"	"Human"	"human"	"human"	"human"	1
"TaiEast_54_loc101_20141218_EK000015"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_54_loc101_20141218_EK000016"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_54_loc101_20141218_EK000017"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_54_loc101_20141218_EK000018"	"Human"	"human"	"human"	"human"	1
"TaiEast_54_loc101_20141218_EK000019"	"Western_chimpanzee"	"chimpanzee"	"chimpanzee"	"chimpanzee"	3
