"Clip.ID"	"Video.ID"	"PE.Species"	"Consensus.Species"	"Consensus.Prop"	"Prop.Agreement"	"Number.Blanks"	"Number.Nonblanks"
"ACP000femc"	"TaiEast_46_loc6_20140920_EK000102"	"duiker"	"blank"	1	0	3	0
"ACP000femd"	"TaiEast_46_loc6_20140920_EK000076"	"duiker"	"duiker"	0.7	0.7	3	10
"ACP000feme"	"TaiEast_46_loc6_20140920_EK000081"	"other (non-primate)"	"other (non-primate)"	0.666666666666667	0.666666666666667	5	9
"ACP000femf"	"TaiEast_46_loc6_20140920_EK000076"	"duiker"	"blank"	1	0	3	0
"ACP000femg"	"TaiEast_46_loc6_20140920_EK000081"	"other (non-primate)"	"other (non-primate)"	0.714285714285714	0.714285714285714	7	7
"ACP000femh"	"TaiEast_46_loc6_20140920_EK000076"	"duiker"	"blank"	1	0	3	0
"ACP000femi"	"TaiEast_46_loc6_20140920_EK000081"	"other (non-primate)"	"blank"	1	0	3	0
"ACP000femj"	"TaiEast_46_loc6_20140920_EK000076"	"duiker"	"blank"	1	0	3	0
"ACP000femk"	"TaiEast_46_loc6_20140920_EK000081"	"other (non-primate)"	"blank"	1	0	3	0
"ACP000feml"	"TaiEast_46_loc6_20140920_EK000170"	"other (primate)"	"blank"	1	0	3	0
"ACP000femm"	"TaiEast_46_loc6_20140920_EK000170"	"other (primate)"	"blank"	1	0	3	0
"ACP000femn"	"TaiEast_46_loc6_20140920_EK000170"	"other (primate)"	"blank"	1	0	3	0
"ACP000femo"	"TaiEast_46_loc6_20140920_EK000170"	"other (primate)"	"blank"	1	0	3	0
"ACP000femp"	"TaiEast_46_loc6_20140920_EK000077"	"duiker"	"duiker"	1	1	8	6
"ACP000femq"	"TaiEast_46_loc6_20140920_EK000077"	"duiker"	"blank"	1	0	3	0
"ACP000femr"	"TaiEast_46_loc6_20140920_EK000077"	"duiker"	"blank"	1	0	3	0
"ACP000fems"	"TaiEast_46_loc6_20140920_EK000077"	"duiker"	"blank"	1	0	3	0
"ACP000femt"	"TaiEast_46_loc6_20140920_EK000088"	"blank"	"blank"	1	1	3	0
"ACP000femu"	"TaiEast_46_loc6_20140920_EK000088"	"blank"	"blank"	1	1	3	0
"ACP000femv"	"TaiEast_46_loc6_20140920_EK000088"	"blank"	"blank"	1	1	3	0
"ACP000femw"	"TaiEast_46_loc6_20140920_EK000088"	"blank"	"blank"	1	1	3	0
"ACP000fen2"	"TaiEast_46_loc6_20140920_EK000041"	"duiker"	"duiker"	1	1	6	8
"ACP000fen4"	"TaiEast_46_loc6_20140920_EK000063"	"blank"	"blank"	1	1	3	0
"ACP000fen5"	"TaiEast_46_loc6_20140920_EK000041"	"duiker"	"blank"	1	0	3	0
"ACP000fen7"	"TaiEast_46_loc6_20140920_EK000063"	"blank"	"blank"	1	1	3	0
"ACP000fen8"	"TaiEast_46_loc6_20140920_EK000041"	"duiker"	"blank"	1	0	3	0
"ACP000fena"	"TaiEast_46_loc6_20140920_EK000041"	"duiker"	"blank"	1	0	3	0
"ACP000fenb"	"TaiEast_46_loc6_20140920_EK000063"	"blank"	"blank"	1	1	3	0
"ACP000fenc"	"TaiEast_46_loc6_20140920_EK000063"	"blank"	"blank"	1	1	3	0
"ACP000fenh"	"TaiEast_46_loc6_20140920_EK000069"	"duiker"	"duiker"	0.9	0.9	5	10
"ACP000feni"	"TaiEast_46_loc6_20140920_EK000069"	"duiker"	"blank"	1	0	3	0
"ACP000fenj"	"TaiEast_46_loc6_20140920_EK000069"	"duiker"	"blank"	1	0	3	0
"ACP000fenk"	"TaiEast_46_loc6_20140920_EK000069"	"duiker"	"blank"	1	0	3	0
"ACP000fenl"	"TaiEast_46_loc6_20140920_EK000104"	"duiker"	"blank"	1	0	3	0
"ACP000fenm"	"TaiEast_46_loc6_20140920_EK000104"	"duiker"	"blank"	1	0	3	0
"ACP000fenn"	"TaiEast_46_loc6_20140920_EK000104"	"duiker"	"presence undetermined"	NA	NA	13	1
"ACP000feno"	"TaiEast_46_loc6_20140920_EK000104"	"duiker"	"blank"	1	0	3	0
"ACP000fenp"	"TaiEast_46_loc6_20140920_EK000127"	"duiker"	"blank"	1	0	3	0
"ACP000fenq"	"TaiEast_46_loc6_20140920_EK000127"	"duiker"	"blank"	1	0	3	0
"ACP000fenr"	"TaiEast_46_loc6_20140920_EK000127"	"duiker"	"presence undetermined"	NA	NA	12	3
"ACP000fens"	"TaiEast_46_loc6_20140920_EK000127"	"duiker"	"blank"	1	0	3	0
"ACP000fent"	"TaiEast_46_loc6_20140920_EK000161"	"other (primate)"	"other (primate)"	0.833333333333333	0.833333333333333	9	6
"ACP000fenu"	"TaiEast_46_loc6_20140920_EK000161"	"other (primate)"	"blank"	1	0	4	0
"ACP000fenv"	"TaiEast_46_loc6_20140920_EK000161"	"other (primate)"	"blank"	1	0	3	0
"ACP000fenw"	"TaiEast_46_loc6_20140920_EK000161"	"other (primate)"	"blank"	1	0	3	0
"ACP000feo9"	"TaiEast_46_loc6_20140920_EK000157"	"blank"	"blank"	1	1	3	0
"ACP000feoa"	"TaiEast_46_loc6_20140920_EK000185"	"duiker"	"duiker"	0.833333333333333	0.833333333333333	9	6
"ACP000feob"	"TaiEast_46_loc6_20140920_EK000157"	"blank"	"blank"	1	1	3	0
"ACP000feoc"	"TaiEast_46_loc6_20140920_EK000185"	"duiker"	"blank"	1	0	3	0
"ACP000feod"	"TaiEast_46_loc6_20140920_EK000157"	"blank"	"blank"	1	1	3	0
"ACP000feoe"	"TaiEast_46_loc6_20140920_EK000185"	"duiker"	"blank"	1	0	3	0
"ACP000feof"	"TaiEast_46_loc6_20140920_EK000157"	"blank"	"blank"	1	1	3	0
"ACP000feog"	"TaiEast_46_loc6_20140920_EK000185"	"duiker"	"blank"	1	0	3	0
"ACP000feol"	"TaiEast_46_loc6_20140920_EK000162"	"other (primate)"	"other (primate)"	0.857142857142857	0.857142857142857	8	7
"ACP000feom"	"TaiEast_46_loc6_20140920_EK000162"	"other (primate)"	"presence undetermined"	NA	NA	12	3
"ACP000feon"	"TaiEast_46_loc6_20140920_EK000162"	"other (primate)"	"other (primate)"	1	1	11	4
"ACP000feoo"	"TaiEast_46_loc6_20140920_EK000162"	"other (primate)"	"blank"	1	0	3	0
"ACP000feou"	"TaiEast_46_loc6_20140920_EK000117"	"blank"	"blank"	1	1	3	0
"ACP000feow"	"TaiEast_46_loc6_20140920_EK000117"	"blank"	"blank"	1	1	3	0
"ACP000feoy"	"TaiEast_46_loc6_20140920_EK000117"	"blank"	"blank"	1	1	3	0
"ACP000fep0"	"TaiEast_46_loc6_20140920_EK000117"	"blank"	"blank"	1	1	3	0
"ACP000fep3"	"TaiEast_46_loc6_20140920_EK000186"	"blank"	"blank"	1	1	3	0
"ACP000fep5"	"TaiEast_46_loc6_20140920_EK000186"	"blank"	"blank"	1	1	3	0
"ACP000fep7"	"TaiEast_46_loc6_20140920_EK000186"	"blank"	"blank"	1	1	3	0
"ACP000fep8"	"TaiEast_46_loc6_20140920_EK000167"	"blank"	"blank"	1	1	3	0
"ACP000fepa"	"TaiEast_46_loc6_20140920_EK000186"	"blank"	"blank"	1	1	3	0
"ACP000fepb"	"TaiEast_46_loc6_20140920_EK000167"	"blank"	"blank"	1	1	3	0
"ACP000fepd"	"TaiEast_46_loc6_20140920_EK000167"	"blank"	"blank"	1	1	3	0
"ACP000fepf"	"TaiEast_46_loc6_20140920_EK000167"	"blank"	"blank"	1	1	3	0
"ACP000fepl"	"TaiEast_46_loc6_20140920_EK000125"	"duiker"	"duiker"	0.727272727272727	0.727272727272727	2	11
"ACP000fepm"	"TaiEast_46_loc6_20140920_EK000125"	"duiker"	"blank"	1	0	3	0
"ACP000fepn"	"TaiEast_46_loc6_20140920_EK000125"	"duiker"	"blank"	1	0	3	0
"ACP000fepo"	"TaiEast_46_loc6_20140920_EK000125"	"duiker"	"blank"	1	0	3	0
"ACP000fepp"	"TaiEast_46_loc6_20140920_EK000014"	"porcupine"	"blank"	1	0	3	0
"ACP000fepq"	"TaiEast_46_loc6_20140920_EK000014"	"porcupine"	"blank"	1	0	3	0
"ACP000fepr"	"TaiEast_46_loc6_20140920_EK000014"	"porcupine"	"blank"	1	0	3	0
"ACP000fept"	"TaiEast_46_loc6_20140920_EK000014"	"porcupine"	"blank"	1	0	3	0
"ACP000feqd"	"TaiEast_46_loc6_20140920_EK000166"	"blank"	"blank"	1	1	3	0
"ACP000feqe"	"TaiEast_46_loc6_20140920_EK000166"	"blank"	"blank"	1	1	3	0
"ACP000feqf"	"TaiEast_46_loc6_20140920_EK000166"	"blank"	"blank"	1	1	3	0
"ACP000feqg"	"TaiEast_46_loc6_20140920_EK000166"	"blank"	"blank"	1	1	3	0
"ACP000feqh"	"TaiEast_46_loc6_20140920_EK000148"	"duiker"	"blank"	1	0	3	0
"ACP000feqi"	"TaiEast_46_loc6_20140920_EK000148"	"duiker"	"blank"	1	0	3	0
"ACP000feqj"	"TaiEast_46_loc6_20140920_EK000148"	"duiker"	"duiker"	1	1	6	8
"ACP000feqk"	"TaiEast_46_loc6_20140920_EK000148"	"duiker"	"duiker"	1	1	10	5
"ACP000feqn"	"TaiEast_46_loc6_20140920_EK000012"	"porcupine"	"blank"	1	0	3	0
"ACP000feqp"	"TaiEast_46_loc6_20140920_EK000012"	"porcupine"	"blank"	1	0	3	0
"ACP000feqr"	"TaiEast_46_loc6_20140920_EK000012"	"porcupine"	"presence undetermined"	NA	NA	12	3
"ACP000feqs"	"TaiEast_46_loc6_20140920_EK000012"	"porcupine"	"porcupine"	0.5	0.5	11	4
"ACP000feqt"	"TaiEast_46_loc6_20140920_EK000095"	"other (primate)"	"other (primate)"	0.875	0.875	2	8
"ACP000fequ"	"TaiEast_46_loc6_20140920_EK000095"	"other (primate)"	"blank"	1	0	3	0
"ACP000feqv"	"TaiEast_46_loc6_20140920_EK000095"	"other (primate)"	"blank"	1	0	3	0
"ACP000feqw"	"TaiEast_46_loc6_20140920_EK000095"	"other (primate)"	"blank"	1	0	3	0
"ACP000fer5"	"TaiEast_46_loc6_20140920_EK000047"	"porcupine"	"rodent"	0.555555555555556	0.111111111111111	5	9
"ACP000fer6"	"TaiEast_46_loc6_20140920_EK000047"	"porcupine"	"no consensus"	NA	NA	5	10
"ACP000fer7"	"TaiEast_46_loc6_20140920_EK000047"	"porcupine"	"porcupine"	0.6	0.6	0	10
"ACP000fer8"	"TaiEast_46_loc6_20140920_EK000047"	"porcupine"	"no consensus"	NA	NA	2	13
"ACP000ferd"	"TaiEast_46_loc6_20140920_EK000100"	"blank"	"blank"	1	1	3	0
"ACP000fere"	"TaiEast_46_loc6_20140920_EK000100"	"blank"	"blank"	1	1	3	0
"ACP000ferf"	"TaiEast_46_loc6_20140920_EK000100"	"blank"	"blank"	1	1	3	0
"ACP000ferg"	"TaiEast_46_loc6_20140920_EK000100"	"blank"	"blank"	1	1	3	0
"ACP000ferl"	"TaiEast_46_loc6_20140920_EK000158"	"blank"	"blank"	1	1	3	0
"ACP000fern"	"TaiEast_46_loc6_20140920_EK000158"	"blank"	"blank"	1	1	3	0
"ACP000ferp"	"TaiEast_46_loc6_20140920_EK000021"	"blank"	"blank"	1	1	3	0
"ACP000ferq"	"TaiEast_46_loc6_20140920_EK000158"	"blank"	"blank"	1	1	3	0
"ACP000fers"	"TaiEast_46_loc6_20140920_EK000021"	"blank"	"blank"	1	1	3	0
"ACP000fert"	"TaiEast_46_loc6_20140920_EK000158"	"blank"	"blank"	1	1	3	0
"ACP000ferw"	"TaiEast_46_loc6_20140920_EK000021"	"blank"	"blank"	1	1	3	0
"ACP000fery"	"TaiEast_46_loc6_20140920_EK000021"	"blank"	"blank"	1	1	3	0
"ACP000fes1"	"TaiEast_46_loc6_20140920_EK000107"	"blank"	"blank"	1	1	3	0
"ACP000fes2"	"TaiEast_46_loc6_20140920_EK000107"	"blank"	"presence undetermined"	NA	NA	12	1
"ACP000fes3"	"TaiEast_46_loc6_20140920_EK000107"	"blank"	"blank"	1	1	3	0
"ACP000fes4"	"TaiEast_46_loc6_20140920_EK000107"	"blank"	"blank"	1	1	3	0
"ACP000fesi"	"TaiEast_46_loc6_20140920_EK000075"	"duiker"	"duiker"	1	1	8	7
"ACP000fesk"	"TaiEast_46_loc6_20140920_EK000075"	"duiker"	"blank"	1	0	3	0
"ACP000fesm"	"TaiEast_46_loc6_20140920_EK000075"	"duiker"	"blank"	1	0	3	0
"ACP000feso"	"TaiEast_46_loc6_20140920_EK000075"	"duiker"	"blank"	1	0	3	0
"ACP000fesp"	"TaiEast_46_loc6_20140920_EK000025"	"duiker"	"blank"	1	0	3	0
"ACP000fesq"	"TaiEast_46_loc6_20140920_EK000025"	"duiker"	"blank"	1	0	3	0
"ACP000fesr"	"TaiEast_46_loc6_20140920_EK000025"	"duiker"	"blank"	1	0	3	0
"ACP000fess"	"TaiEast_46_loc6_20140920_EK000025"	"duiker"	"blank"	1	0	3	0
"ACP000fest"	"TaiEast_46_loc6_20140920_EK000009"	"porcupine"	"no consensus"	NA	NA	5	9
"ACP000fesu"	"TaiEast_46_loc6_20140920_EK000009"	"porcupine"	"duiker"	0.555555555555556	0	7	9
"ACP000fesv"	"TaiEast_46_loc6_20140920_EK000009"	"porcupine"	"no consensus"	NA	NA	7	8
"ACP000fesw"	"TaiEast_46_loc6_20140920_EK000009"	"porcupine"	"rodent"	0.6	0	9	5
"ACP000fesx"	"TaiEast_46_loc6_20140920_EK000084"	"duiker"	"duiker"	0.875	0.875	5	8
"ACP000fesy"	"TaiEast_46_loc6_20140920_EK000084"	"duiker"	"duiker"	0.875	0.875	7	8
"ACP000fesz"	"TaiEast_46_loc6_20140920_EK000084"	"duiker"	"presence undetermined"	NA	NA	14	1
"ACP000fet0"	"TaiEast_46_loc6_20140920_EK000056"	"porcupine"	"no consensus"	NA	NA	3	12
"ACP000fet1"	"TaiEast_46_loc6_20140920_EK000084"	"duiker"	"blank"	1	0	3	0
"ACP000fet2"	"TaiEast_46_loc6_20140920_EK000056"	"porcupine"	"blank"	1	0	3	0
"ACP000fet3"	"TaiEast_46_loc6_20140920_EK000056"	"porcupine"	"blank"	1	0	3	0
"ACP000fet4"	"TaiEast_46_loc6_20140920_EK000056"	"porcupine"	"blank"	1	0	3	0
"ACP000fet5"	"TaiEast_46_loc6_20140920_EK000138"	"duiker"	"duiker"	1	1	4	10
"ACP000fet6"	"TaiEast_46_loc6_20140920_EK000039"	"blank"	"blank"	1	1	3	0
"ACP000fet7"	"TaiEast_46_loc6_20140920_EK000138"	"duiker"	"duiker"	0.875	0.875	6	8
"ACP000fet8"	"TaiEast_46_loc6_20140920_EK000039"	"blank"	"blank"	1	1	3	0
"ACP000fet9"	"TaiEast_46_loc6_20140920_EK000138"	"duiker"	"duiker"	0.875	0.875	4	8
"ACP000feta"	"TaiEast_46_loc6_20140920_EK000039"	"blank"	"blank"	1	1	4	0
"ACP000fetb"	"TaiEast_46_loc6_20140920_EK000138"	"duiker"	"duiker"	1	1	8	7
"ACP000fetc"	"TaiEast_46_loc6_20140920_EK000039"	"blank"	"blank"	1	1	3	0
"ACP000fetf"	"TaiEast_46_loc6_20140920_EK000022"	"blank"	"blank"	1	1	3	0
"ACP000feth"	"TaiEast_46_loc6_20140920_EK000022"	"blank"	"presence undetermined"	NA	NA	12	3
"ACP000fetj"	"TaiEast_46_loc6_20140920_EK000022"	"blank"	"presence undetermined"	NA	NA	12	1
"ACP000fetk"	"TaiEast_46_loc6_20140920_EK000022"	"blank"	"blank"	1	1	3	0
"ACP000fetl"	"TaiEast_46_loc6_20140920_EK000155"	"duiker"	"blank"	1	0	3	0
"ACP000fetm"	"TaiEast_46_loc6_20140920_EK000079"	"blank"	"blank"	1	1	3	0
"ACP000fetn"	"TaiEast_46_loc6_20140920_EK000155"	"duiker"	"blank"	1	0	3	0
"ACP000feto"	"TaiEast_46_loc6_20140920_EK000079"	"blank"	"blank"	1	1	3	0
"ACP000fetp"	"TaiEast_46_loc6_20140920_EK000155"	"duiker"	"blank"	1	0	3	0
"ACP000fetq"	"TaiEast_46_loc6_20140920_EK000079"	"blank"	"blank"	1	1	3	0
"ACP000fetr"	"TaiEast_46_loc6_20140920_EK000155"	"duiker"	"blank"	1	0	3	0
"ACP000fets"	"TaiEast_46_loc6_20140920_EK000079"	"blank"	"blank"	1	1	3	0
"ACP000feu9"	"TaiEast_46_loc6_20140920_EK000026"	"duiker"	"duiker"	1	1	2	8
"ACP000feub"	"TaiEast_46_loc6_20140920_EK000026"	"duiker"	"duiker"	1	1	2	7
"ACP000feud"	"TaiEast_46_loc6_20140920_EK000026"	"duiker"	"duiker"	1	1	1	7
"ACP000feuf"	"TaiEast_46_loc6_20140920_EK000026"	"duiker"	"duiker"	0.888888888888889	0.888888888888889	6	9
"ACP000feus"	"TaiEast_46_loc6_20140920_EK000048"	"duiker"	"duiker"	0.916666666666667	0.916666666666667	2	12
"ACP000feuu"	"TaiEast_46_loc6_20140920_EK000048"	"duiker"	"blank"	1	0	3	0
"ACP000feuv"	"TaiEast_46_loc6_20140920_EK000048"	"duiker"	"blank"	1	0	3	0
"ACP000feuw"	"TaiEast_46_loc6_20140920_EK000048"	"duiker"	"blank"	1	0	3	0
"ACP000feux"	"TaiEast_46_loc6_20140920_EK000141"	"duiker"	"presence undetermined"	NA	NA	0	2
"ACP000feuy"	"TaiEast_46_loc6_20140920_EK000141"	"duiker"	"blank"	1	0	3	0
"ACP000feuz"	"TaiEast_46_loc6_20140920_EK000141"	"duiker"	"presence undetermined"	NA	NA	10	1
"ACP000fev0"	"TaiEast_46_loc6_20140920_EK000141"	"duiker"	"blank"	1	0	3	0
"ACP000fev9"	"TaiEast_46_loc6_20140920_EK000080"	"blank"	"blank"	1	1	3	0
"ACP000feva"	"TaiEast_46_loc6_20140920_EK000080"	"blank"	"blank"	1	1	3	0
"ACP000fevb"	"TaiEast_46_loc6_20140920_EK000080"	"blank"	"blank"	1	1	3	0
"ACP000fevc"	"TaiEast_46_loc6_20140920_EK000080"	"blank"	"blank"	1	1	3	0
"ACP000fevl"	"TaiEast_46_loc6_20140920_EK000173"	"blank"	"blank"	1	1	3	0
"ACP000fevm"	"TaiEast_46_loc6_20140920_EK000159"	"pangolin"	"pangolin"	0.6	0.6	6	10
"ACP000fevn"	"TaiEast_46_loc6_20140920_EK000173"	"blank"	"blank"	1	1	3	0
"ACP000fevo"	"TaiEast_46_loc6_20140920_EK000159"	"pangolin"	"other (non-primate)"	0.636363636363636	0.363636363636364	3	11
"ACP000fevp"	"TaiEast_46_loc6_20140920_EK000173"	"blank"	"blank"	1	1	3	0
"ACP000fevq"	"TaiEast_46_loc6_20140920_EK000159"	"pangolin"	"presence undetermined"	NA	NA	13	2
"ACP000fevr"	"TaiEast_46_loc6_20140920_EK000173"	"blank"	"blank"	1	1	3	0
"ACP000fevs"	"TaiEast_46_loc6_20140920_EK000159"	"pangolin"	"presence undetermined"	NA	NA	14	1
"ACP000few1"	"TaiEast_46_loc6_20140920_EK000152"	"duiker"	"duiker"	1	1	3	7
"ACP000few2"	"TaiEast_46_loc6_20140920_EK000152"	"duiker"	"blank"	1	0	3	0
"ACP000few3"	"TaiEast_46_loc6_20140920_EK000152"	"duiker"	"blank"	1	0	3	0
"ACP000few4"	"TaiEast_46_loc6_20140920_EK000152"	"duiker"	"blank"	1	0	3	0
"ACP000few5"	"TaiEast_46_loc6_20140920_EK000160"	"blank"	"blank"	1	1	3	0
"ACP000few6"	"TaiEast_46_loc6_20140920_EK000160"	"blank"	"blank"	1	1	3	0
"ACP000few7"	"TaiEast_46_loc6_20140920_EK000160"	"blank"	"blank"	1	1	3	0
"ACP000few8"	"TaiEast_46_loc6_20140920_EK000160"	"blank"	"blank"	1	1	3	0
"ACP000few9"	"TaiEast_46_loc6_20140920_EK000057"	"duiker"	"duiker"	1	1	9	6
"ACP000fewa"	"TaiEast_46_loc6_20140920_EK000057"	"duiker"	"blank"	1	0	3	0
"ACP000fewb"	"TaiEast_46_loc6_20140920_EK000057"	"duiker"	"blank"	1	0	3	0
"ACP000fewc"	"TaiEast_46_loc6_20140920_EK000057"	"duiker"	"blank"	1	0	3	0
"ACP000fewd"	"TaiEast_46_loc6_20140920_EK000015"	"duiker"	"duiker"	0.833333333333333	0.833333333333333	9	6
"ACP000fewe"	"TaiEast_46_loc6_20140920_EK000015"	"duiker"	"blank"	1	0	3	0
"ACP000fewf"	"TaiEast_46_loc6_20140920_EK000015"	"duiker"	"blank"	1	0	3	0
"ACP000fewg"	"TaiEast_46_loc6_20140920_EK000015"	"duiker"	"blank"	1	0	3	0
"ACP000fewk"	"TaiEast_46_loc6_20140920_EK000130"	"blank"	"blank"	1	1	3	0
"ACP000fewm"	"TaiEast_46_loc6_20140920_EK000130"	"blank"	"blank"	1	1	3	0
"ACP000fewn"	"TaiEast_46_loc6_20140920_EK000130"	"blank"	"blank"	1	1	3	0
"ACP000fewo"	"TaiEast_46_loc6_20140920_EK000130"	"blank"	"blank"	1	1	3	0
"ACP000fewp"	"TaiEast_46_loc6_20140920_EK000144"	"blank"	"blank"	1	1	3	0
"ACP000fewq"	"TaiEast_46_loc6_20140920_EK000144"	"blank"	"blank"	1	1	3	0
"ACP000fews"	"TaiEast_46_loc6_20140920_EK000144"	"blank"	"blank"	1	1	3	0
"ACP000fewu"	"TaiEast_46_loc6_20140920_EK000144"	"blank"	"blank"	1	1	3	0
"ACP000fex1"	"TaiEast_46_loc6_20140920_EK000134"	"duiker"	"duiker"	0.75	0.75	7	8
"ACP000fex2"	"TaiEast_46_loc6_20140920_EK000134"	"duiker"	"blank"	1	0	3	0
"ACP000fex3"	"TaiEast_46_loc6_20140920_EK000134"	"duiker"	"blank"	1	0	3	0
"ACP000fex4"	"TaiEast_46_loc6_20140920_EK000134"	"duiker"	"duiker"	1	1	5	8
"ACP000fex5"	"TaiEast_48_loc7_20141011_EK000070"	"duiker"	"blank"	1	0	3	0
"ACP000fex6"	"TaiEast_48_loc7_20141011_EK000070"	"duiker"	"presence undetermined"	NA	NA	13	2
"ACP000fex7"	"TaiEast_48_loc7_20141011_EK000070"	"duiker"	"blank"	1	0	3	0
"ACP000fex8"	"TaiEast_48_loc7_20141011_EK000070"	"duiker"	"blank"	1	0	3	0
"ACP000fex9"	"TaiEast_46_loc6_20140920_EK000163"	"other (primate)"	"blank"	1	0	3	0
"ACP000fexa"	"TaiEast_46_loc6_20140920_EK000163"	"other (primate)"	"blank"	1	0	3	0
"ACP000fexb"	"TaiEast_46_loc6_20140920_EK000163"	"other (primate)"	"blank"	1	0	3	0
"ACP000fexc"	"TaiEast_46_loc6_20140920_EK000163"	"other (primate)"	"presence undetermined"	NA	NA	12	2
"ACP000fexd"	"TaiEast_46_loc6_20140920_EK000171"	"duiker"	"blank"	1	0	3	0
"ACP000fexe"	"TaiEast_46_loc6_20140920_EK000171"	"duiker"	"blank"	1	0	3	0
"ACP000fexg"	"TaiEast_46_loc6_20140920_EK000171"	"duiker"	"blank"	1	0	3	0
"ACP000fexi"	"TaiEast_46_loc6_20140920_EK000171"	"duiker"	"blank"	1	0	3	0
"ACP000fexv"	"TaiEast_48_loc7_20141011_EK000030"	"duiker"	"blank"	1	0	3	0
"ACP000fexx"	"TaiEast_48_loc7_20141011_EK000030"	"duiker"	"blank"	1	0	3	0
"ACP000fexz"	"TaiEast_48_loc7_20141011_EK000030"	"duiker"	"blank"	1	0	3	0
"ACP000fey0"	"TaiEast_48_loc7_20141011_EK000030"	"duiker"	"blank"	1	0	3	0
"ACP000fey7"	"TaiEast_48_loc7_20141011_EK000118"	"duiker"	"duiker"	0.875	0.875	6	8
"ACP000fey9"	"TaiEast_48_loc7_20141011_EK000118"	"duiker"	"blank"	1	0	3	0
"ACP000feyb"	"TaiEast_48_loc7_20141011_EK000118"	"duiker"	"blank"	1	0	3	0
"ACP000feyd"	"TaiEast_48_loc7_20141011_EK000118"	"duiker"	"blank"	1	0	3	0
"ACP000feyh"	"TaiEast_48_loc7_20141011_EK000045"	"duiker"	"duiker"	0.875	0.875	7	8
"ACP000feyi"	"TaiEast_48_loc7_20141011_EK000045"	"duiker"	"blank"	1	0	3	0
"ACP000feyj"	"TaiEast_48_loc7_20141011_EK000045"	"duiker"	"blank"	1	0	3	0
"ACP000feyk"	"TaiEast_48_loc7_20141011_EK000045"	"duiker"	"blank"	1	0	3	0
"ACP000feyl"	"TaiEast_48_loc7_20141011_EK000037"	"duiker"	"duiker"	1	1	1	6
"ACP000feym"	"TaiEast_48_loc7_20141011_EK000122"	"duiker"	"duiker"	0.888888888888889	0.888888888888889	6	9
"ACP000feyn"	"TaiEast_48_loc7_20141011_EK000037"	"duiker"	"blank"	1	0	3	0
"ACP000feyo"	"TaiEast_48_loc7_20141011_EK000122"	"duiker"	"presence undetermined"	NA	NA	3	1
"ACP000feyp"	"TaiEast_48_loc7_20141011_EK000037"	"duiker"	"presence undetermined"	NA	NA	9	1
"ACP000feyq"	"TaiEast_48_loc7_20141011_EK000122"	"duiker"	"duiker"	0.8	0.8	10	5
"ACP000feyr"	"TaiEast_48_loc7_20141011_EK000037"	"duiker"	"blank"	1	0	3	0
"ACP000feys"	"TaiEast_48_loc7_20141011_EK000122"	"duiker"	"duiker"	0.875	0.875	7	8
"ACP000fez1"	"TaiEast_48_loc7_20141011_EK000150"	"duiker"	"blank"	1	0	3	0
"ACP000fez2"	"TaiEast_48_loc7_20141011_EK000150"	"duiker"	"blank"	1	0	3	0
"ACP000fez3"	"TaiEast_48_loc7_20141011_EK000150"	"duiker"	"blank"	1	0	3	0
"ACP000fez4"	"TaiEast_48_loc7_20141011_EK000078"	"other (non-primate)"	"other (non-primate)"	0.6	0.6	5	10
"ACP000fez5"	"TaiEast_48_loc7_20141011_EK000150"	"duiker"	"blank"	1	0	3	0
"ACP000fez6"	"TaiEast_48_loc7_20141011_EK000078"	"other (non-primate)"	"blank"	1	0	3	0
"ACP000fez7"	"TaiEast_48_loc7_20141011_EK000078"	"other (non-primate)"	"blank"	1	0	3	0
"ACP000fez8"	"TaiEast_48_loc7_20141011_EK000078"	"other (non-primate)"	"blank"	1	0	3	0
"ACP000fez9"	"TaiEast_48_loc7_20141011_EK000010"	"blank"	"blank"	1	1	3	0
"ACP000feza"	"TaiEast_48_loc7_20141011_EK000010"	"blank"	"blank"	1	1	3	0
"ACP000fezb"	"TaiEast_48_loc7_20141011_EK000010"	"blank"	"blank"	1	1	3	0
"ACP000fezc"	"TaiEast_48_loc7_20141011_EK000010"	"blank"	"blank"	1	1	3	0
"ACP000fezg"	"TaiEast_48_loc7_20141011_EK000101"	"duiker"	"blank"	1	0	3	0
"ACP000fezi"	"TaiEast_48_loc7_20141011_EK000101"	"duiker"	"blank"	1	0	3	0
"ACP000fezj"	"TaiEast_48_loc7_20141011_EK000101"	"duiker"	"blank"	1	0	3	0
"ACP000fezk"	"TaiEast_48_loc7_20141011_EK000101"	"duiker"	"blank"	1	0	3	0
"ACP000fezl"	"TaiEast_48_loc7_20141011_EK000060"	"duiker"	"duiker"	0.888888888888889	0.888888888888889	5	9
"ACP000fezm"	"TaiEast_48_loc7_20141011_EK000060"	"duiker"	"duiker"	0.9	0.9	2	10
"ACP000fezn"	"TaiEast_48_loc7_20141011_EK000060"	"duiker"	"blank"	1	0	3	0
"ACP000fezo"	"TaiEast_48_loc7_20141011_EK000060"	"duiker"	"blank"	1	0	3	0
"ACP000ff01"	"TaiEast_48_loc7_20141011_EK000096"	"duiker"	"blank"	1	0	3	0
"ACP000ff02"	"TaiEast_48_loc7_20141011_EK000096"	"duiker"	"blank"	1	0	3	0
"ACP000ff03"	"TaiEast_48_loc7_20141011_EK000085"	"blank"	"blank"	1	1	3	0
